cedou72;20;17;7;75
s4m1133;20;17;7;75
popo8999;20;17;7;75
cirreug;51,570680628272251308900523560;17,500;8,745247148288973384030418250;36,00
nabilou461;20;17;7;75
wingame84;20;17;7;75
black-jack77;20;17;7;75
ines211111;20;17;7;75
djazair60;20;17;7;75
paidjon62;66,296296296296296296296296300;10,447761194029850746268656720;0,8474576271186440677966101700;46,153846153846153846153846150
scalp69100;20;17;7;75
zztoon;50,980392156862745098039215690;15,686274509803921568627450980;15,555555555555555555555555560;77,777777777777777777777777780
clean666;20;17;7;75
ludobo77;20;17;7;75
sadam56;54,676258992805755395683453240;1,4492753623188405797101449300;0;100
ruine83;20;17;7;75
saxomic;20;17;7;75
aouadi34bwin;20;17;7;75
ryno16;20;17;7;75
fluffy444;20;17;7;75
zoeuf poker;20;17;7;75
nic0p0k;20;17;7;75
todd76;20;17;7;75
noato 38;20;17;7;75
creparti;20;17;7;75
highgg;20;17;7;75
kimpossible94;20;17;7;75
nico414213;20;17;7;75
jejelamenace99;20;17;7;75
rubinski7777;20;17;7;75
papich;51,077586206896551724137931030;16,017316017316017316017316020;1,9354838709677419354838709700;9,090909090909090909090909090
romuthegamer;20;17;7;75
zaki211089;20;17;7;75
thanks12;34,246575342465753424657534250;15,753424657534246575342465750;7,0175438596491228070175438600;44,444444444444444444444444440
fredou50500;20;17;7;75
aaa...aaa;20;17;7;75
adrilen;20;17;7;75
lib351;20;17;7;75
matoux99;20;17;7;75
nono hd;20;17;7;75
yered_mat;20;17;7;75
uciano1360;20;17;7;75
bobgiu6888;45,333333333333333333333333330;6,2780269058295964125560538100;0;80,0
enorha36;20;17;7;75
peredas;20;17;7;75
agentdunet;32,608695652173913043478260870;3,8147138964577656675749318800;2,4590163934426229508196721300;87,500
squalli;20;17;7;75
elvis12366;20;17;7;75
patben20;45,092024539877300613496932520;3,0674846625766871165644171800;3,00;62,500
kokss99;64,207650273224043715846994540;5,2486187845303867403314917100;1,6528925619834710743801652900;55,555555555555555555555555560
sarah0409;20;17;7;75
laurent88;65,030674846625766871165644170;7,6923076923076923076923076900;4,1322314049586776859504132200;50,0
boy972;20;17;7;75
chiappini94;20;17;7;75
zobenor;46,027742749054224464060529630;1,513877207737594617325483600;0,8510638297872340425531914900;73,015873015873015873015873020
mushi51;20;17;7;75
manuetaudrey;20;17;7;75
tiltandwin44;19,523809523809523809523809520;14,785373608903020667726550080;8,227848101265822784810126580;62,500
duke-duken;20;17;7;75
youyouchon;20;17;7;75
timbrer54;73,493975903614457831325301200;17,433414043583535108958837770;7,438016528925619834710743800;18,7500
dylanmorgan62;20;17;7;75
sylain;20;17;7;75
djemacon;80,61377245508982035928143713;9,527381845461365341335333830;7,8809106830122591943957968500;27,777777777777777777777777780
souay99;68,7500;24,431818181818181818181818180;16,901408450704225352112676060;18,181818181818181818181818180
nonda;20;17;7;75
ced08973;20;17;7;75
micmac222;20;17;7;75
esmarchoise87;75,250836120401337792642140470;35,117056856187290969899665550;6,862745098039215686274509800;12,500
djadjouka;19,707018859219101447603668030;13,550808314087759815242494230;3,4923339011925042589437819400;69,882352941176470588235294120
bibis6213;34,363468634686346863468634690;1,3837638376383763837638376400;0,5524861878453038674033149200;87,17948717948717948717948718
bigfoojcb02;20;17;7;75
waty49;20;17;7;75
kokos555;47,924528301886792452830188680;3,0188679245283018867924528300;2,1276595744680851063829787200;60,0
saudos76;20;17;7;75
jeanjean888;68,181818181818181818181818180;40,248962655601659751037344400;8,955223880597014925373134330;66,666666666666666666666666670
speudoced;53,684210526315789473684210530;3,8664323374340949033391915600;2,6315789473684210526315789500;65,384615384615384615384615380
philousaure;41,968911917098445595854922280;8,808290155440414507772020730;4,5454545454545454545454545500;71,428571428571428571428571430
fablem;42,125094197437829691032403920;0,453857791225416036308623300;0;79,166666666666666666666666670
guillousse;20;17;7;75
lolokezako;20;17;7;75
prunnette11;61,818181818181818181818181820;32,727272727272727272727272730;0;25,00
bacio1512;20;17;7;75
oceane1992;37,368421052631578947368421050;15,079365079365079365079365080;7,6923076923076923076923076900;57,142857142857142857142857140
oumene333;20;17;7;75
jr111;52,034883720930232558139534880;0,583090379008746355685131200;0;100
herrcul;28,621908127208480565371024730;8,173418621179815209665955930;1,528384279475982532751091700;67,741935483870967741935483870
lizzo;20;17;7;75
freeman76;53,277310924369747899159663870;22,857142857142857142857142860;1,6216216216216216216216216200;47,222222222222222222222222220
cyrilwxlr;20;17;7;75
tookie26130;20;17;7;75
tophy77100;20;17;7;75
dionysus;15,085616438356164383561643840;10,602161605764282038085434890;1,649601820250284414106939700;76,543209876543209876543209880
rushson;42,857142857142857142857142860;15,652173913043478260869565220;10,714285714285714285714285710;66,666666666666666666666666670
floky13;33,865030674846625766871165640;9,661538461538461538461538460;1,4953271028037383177570093500;60,0
girly12;20;17;7;75
ugo1st;29,880478087649402390438247010;6,3745019920318725099601593600;3,12500;75,00
noel6199;20;17;7;75
juliann76;20;17;7;75
requin23;47,074235807860262008733624450;8,787346221441124780316344460;5,9278350515463917525773195900;58,333333333333333333333333330
sharegrave;22,505583171241265038541891790;18,962407100079370805974457030;5,4755043227665706051873198800;74,487471526195899772209567200
fresh3344;39,937230286386818360141231860;16,699436361253113120985712410;6,4772971809769743920809124200;38,687782805429864253393665160
adilou89;56,806282722513089005235602090;7,6315789473684210526315789500;1,9607843137254901960784313700;60,714285714285714285714285710
serpent37;20;17;7;75
dert78x;53,636363636363636363636363640;18,181818181818181818181818180;3,4482758620689655172413793100;33,333333333333333333333333330
tagachi25;20;17;7;75
momo6922099;20;17;7;75
den_s_08;37,200956937799043062200956940;14,868105515587529976019184650;4,9056603773584905660377358500;52,941176470588235294117647060
okydoky777;27,155963302752293577981651380;16,513761467889908256880733940;10,638297872340425531914893620;54,545454545454545454545454550
ourasi50;58,380135973987584983742240610;0,7100591715976331360946745600;0,0773993808049535603715170300;69,135802469135802469135802470
fredo 68;74,818401937046004842615012110;21,654501216545012165450121650;8,805031446540880503144654090;28,571428571428571428571428570
sonia99933;20;17;7;75
philbenpoker;20;17;7;75
sylvinio35;20;17;7;75
pioutr;20;17;7;75
walcott10200;70,560747663551401869158878500;7,0093457943925233644859813100;1,3888888888888888888888888900;50,0
raynald53;20;17;7;75
bouboubou01;42,065961418792781580584940880;5,7644110275689223057644110300;7,2332730560578661844484629300;58,333333333333333333333333330
gogolito;61,512360639844886088221037320;34,143968871595330739299610890;8,062015503875968992248062020;40,0
tejos99;20;17;7;75
cyb_ric;24,044241404183698004327963450;13,137632338787295476419634260;2,9318541996830427892234548300;67,479674796747967479674796750
kerpo55;63,106796116504854368932038830;16,504854368932038834951456310;4,3478260869565217391304347800;60,0
sergiolama88;20;17;7;75
fakir1800;41,302281368821292775665399240;20,133269871489766777724892910;3,4482758620689655172413793100;58,823529411764705882352941180
chkik;19,811320754716981132075471700;6,6037735849056603773584905700;0;85,71428571428571428571428571
jen5777;41,011235955056179775280898880;11,363636363636363636363636360;2,0833333333333333333333333300;66,666666666666666666666666670
yoss49;27,159209157127991675338189390;17,570385818561001042752867570;5,1229508196721311475409836100;62,790697674418604651162790700
berroy;20;17;7;75
temporarius;33,661740558292282430213464700;11,861614497528830313014827020;2,1857923497267759562841530100;70,588235294117647058823529410
bouchkar95;20;17;7;75
djedj13;20;17;7;75
biaggi.3;20;17;7;75
arthurmg91;20;17;7;75
vinz240;23,561703996486605182257356170;16,314747608050148465852853840;4,6813776036296143534749432900;66,464646464646464646464646460
focioto;74,814814814814814814814814810;12,121212121212121212121212120;9,523809523809523809523809520;33,333333333333333333333333330
fabio 93;20;17;7;75
maxence47;20;17;7;75
the-game-;20;17;7;75
danone222;20;17;7;75
pouki5764;20;17;7;75
gbh1974;20;17;7;75
didier6491;26,596013121372697451425687610;4,1156088903912786275669737200;2,142488384099122354155911200;70,954356846473029045643153530
pif59;42,509803921568627450980392160;4,5561665357423409269442262400;1,2135922330097087378640776700;70,0
waxdesign;20;17;7;75
alkan7177;68,436578171091445427728613570;6,4896755162241887905604719800;1,6806722689075630252100840300;33,333333333333333333333333330
seb.13;20;17;7;75
psyko420;20;17;7;75
maestro59140;20;17;7;75
slymk-;65,377176015473887814313346230;22,099805573558003888528839920;3,6328871892925430210325047800;51,948051948051948051948051950
stitch92;56,927600147004777655273796400;10,394397346111315886472539620;2,4606299212598425196850393700;58,585858585858585858585858590
fcbarcelone;37,426900584795321637426900580;17,042115572967678746327130260;3,7671232876712328767123287700;34,37500
samdeaix88;20;17;7;75
gersen236;20;17;7;75
drinesan88;40,764331210191082802547770700;3,821656050955414012738853500;0;100
boubou11188;20;17;7;75
guigouz99;20;17;7;75
ds.51.97.mds;78,472222222222222222222222220;55,555555555555555555555555560;23,076923076923076923076923080;0
express8888;71,428571428571428571428571430;15,417256011315417256011315420;14,800;52,380952380952380952380952380
ali_wood;42,931937172774869109947643980;20,0;8,474576271186440677966101690;25,00
dastex54;20;17;7;75
herocall44;20;17;7;75
gobione;20;17;7;75
doriane974;20;17;7;75
alox81;20;17;7;75
sudrctoulon;20;17;7;75
doume81;60,759493670886075949367088610;5,7692307692307692307692307700;5,6603773584905660377358490600;0
cram36;55,367231638418079096045197740;3,4090909090909090909090909100;2,400;25,00
pitou76600;20;17;7;75
sangoku2980;20;17;7;75
cycyhimovic;20;17;7;75
hatnoiset0972;20;17;7;75
baschung5962;20;17;7;75
vivi78700;64,084507042253521126760563380;23,943661971830985915492957750;2,5641025641025641025641025600;20,0
don jos;32,372836686286567688658525870;9,816869167106885014967423840;1,5194954128440366972477064200;73,306772908366533864541832670
bakka974;16,600397614314115308151093440;13,199402291217001494271957500;3,0153846153846153846153846200;69,852941176470588235294117650
ilyes181255;20;17;7;75
scapal98;58,823529411764705882352941180;20,792079207920792079207920790;15,151515151515151515151515150;40,0
pedrolito_59;20;17;7;75
madame.i;20;17;7;75
macflye95;20;17;7;75
nono8544;20;17;7;75
canaille22;72,741596638655462184873949580;5,6114346214928533615669666500;3,0666666666666666666666666700;33,898305084745762711864406780
luds18;20;17;7;75
momsignoo;20;17;7;75
chill92;20;17;7;75
ririkiri;59,281437125748502994011976050;14,970059880239520958083832340;1,8181818181818181818181818200;66,666666666666666666666666670
mehdine17;20;17;7;75
fumetaclope;20;17;7;75
jsuismax-;20;17;7;75
blasteur99;55,355450236966824644549763030;21,689059500959692898272552780;14,409221902017291066282420750;40,540540540540540540540540540
greg196659;42,331288343558282208588957060;0,6134969325153374233128834400;0;100
respectoi;20;17;7;75
kikim01;20;17;7;75
requin1077;55,608591885441527446300715990;10,791366906474820143884892090;4,2553191489361702127659574500;45,454545454545454545454545450
fabio620;20;17;7;75
robinthydji;55,371900826446280991735537190;8,403361344537815126050420170;0;50,0
tunisianos07;20;17;7;75
lenfant seul;18,552036199095022624434389140;14,716981132075471698113207550;5,0295857988165680473372781100;70,967741935483870967741935480
coco31200;65,422885572139303482587064680;11,442786069651741293532338310;7,0422535211267605633802816900;42,857142857142857142857142860
roulio99;20;17;7;75
dragon1919;20;17;7;75
paco91300;51,098901098901098901098901100;38,461538461538461538461538460;19,642857142857142857142857140;16,666666666666666666666666670
cronos111;20;17;7;75
chuknoraise;20;17;7;75
agadir78;61,748633879781420765027322400;7,6502732240437158469945355200;0;100
amphi37;50,316742081447963800904977380;10,118505013673655423883318140;2,9761904761904761904761904800;75,00
franco57;44,295302013422818791946308720;0,5059021922428330522765598700;0;87,500
marrakech10;20;17;7;75
gazelle59;20;17;7;75
lucasahmet77;90,63670411985018726591760300;46,067415730337078651685393260;16,666666666666666666666666670;12,500
max3522;20;17;7;75
coincoinwc974;20;17;7;75
karen1207;20;17;7;75
alain81999;39,464285714285714285714285710;6,7978533094812164579606440100;0,5208333333333333333333333300;45,454545454545454545454545450
jowigain;32,044198895027624309392265190;11,111111111111111111111111110;7,1428571428571428571428571400;50,0
kseur2q1;20;17;7;75
charly 83;80,0;4,3902439024390243902439024400;6,9767441860465116279069767400;75,00
zorille;64,039408866995073891625615760;1,9801980198019801980198019800;0;20,0
soso54555;20;17;7;75
moiced42;20;17;7;75
christo 2 mars;56,521739130434782608695652170;26,086956521739130434782608700;14,285714285714285714285714290;33,333333333333333333333333330
flushthierry;59,398496240601503759398496240;29,323308270676691729323308270;19,512195121951219512195121950;25,00
mahmid;87,38916256157635467980295567;40,891089108910891089108910890;11,409395973154362416107382550;29,333333333333333333333333330
steph00571;20;17;7;75
dadign027;20;17;7;75
thonyy7777;46,059113300492610837438423650;10,837438423645320197044334980;2,3437500;46,153846153846153846153846150
vybzmax;20;17;7;75
julito641;20;17;7;75
jonathan971;20;17;7;75
natrobsyl;20;17;7;75
valen20tin;60,795454545454545454545454550;9,090909090909090909090909090;0;50,0
qischling;20;17;7;75
shoonbaye;20;17;7;75
liloi59;58,232931726907630522088353410;14,227642276422764227642276420;3,5294117647058823529411764700;20,0
judi63;20;17;7;75
jeremyetabi;20;17;7;75
gash51;68,609865470852017937219730940;3,603603603603603603603603600;7,0175438596491228070175438600;100
shakka_x;69,384359400998336106489184690;1,6638935108153078202995008300;1,1278195488721804511278195500;53,333333333333333333333333330
charlyloubbe;20;17;7;75
bulldozzer;20;17;7;75
ninox6988;46,759259259259259259259259260;7,4074074074074074074074074100;10,606060606060606060606060610;50,0
tomyaya;62,674094707520891364902506960;9,217877094972067039106145250;2,1897810218978102189781021900;43,7500
lesteph42;20;17;7;75
steph590;20;17;7;75
yoyo4988;20;17;7;75
stefdelange;20;17;7;75
mstal1;20;17;7;75
tyranus59;20;17;7;75
nico1311;20;17;7;75
derf71;22,342277012327773749093546050;12,407488027862429255550718330;3,500;77,524429967426710097719869710
francky99;20;17;7;75
guyguy55566;20;17;7;75
dududubiff;20;17;7;75
lagroue73;51,904543368517668655346489220;13,287356321839080459770114940;6,4803049555273189326556543800;59,322033898305084745762711860
biquet62;57,074340527577937649880095920;4,0865384615384615384615384600;1,9607843137254901960784313700;57,142857142857142857142857140
adam2requin;20;17;7;75
mimilon;36,00;16,00;9,302325581395348837209302330;75,00
gomis76;61,926605504587155963302752290;29,629629629629629629629629630;20,0;0
nteix;20;17;7;75
smylou;74,146341463414634146341463410;25,980392156862745098039215690;5,4054054054054054054054054100;58,333333333333333333333333330
sonia974;20;17;7;75
wemba;44,233055885850178359096313910;15,256257449344457687723480330;3,7656903765690376569037656900;53,846153846153846153846153850
lafrape56;60,450819672131147540983606560;16,942148760330578512396694210;5,9782608695652173913043478300;62,500
silo9;20;17;7;75
mangedutofu;28,282828282828282828282828280;15,463917525773195876288659790;3,2258064516129032258064516100;33,333333333333333333333333330
cholo3;20;17;7;75
ayman1976;20;17;7;75
samkelros;38,345864661654135338345864660;16,541353383458646616541353380;0;77,777777777777777777777777780
raisin22100;28,762541806020066889632107020;20,945945945945945945945945950;7,3529411764705882352941176500;66,666666666666666666666666670
loulou012b;20;17;7;75
dij76;20;17;7;75
pixou91;20;17;7;75
chouquette25;20;17;7;75
riomartil;67,224601012066952121448034250;7,8423722200546234880998829500;4,4538706256627783669141039200;48,648648648648648648648648650
jeffef;20;17;7;75
gauloisv;18,701298701298701298701298700;8,333333333333333333333333330;5,3571428571428571428571428600;75,00
nhrfkcjl;20;17;7;75
tacens;39,602649006622516556291390730;5,7104913678618857901726427600;1,5503875968992248062015503900;76,00
goulit29;20;17;7;75
gilmar78301;20;17;7;75
yoann53;20;17;7;75
pokas88;58,857142857142857142857142860;13,294797687861271676300578030;2,1276595744680851063829787200;40,0
moussaion19;20;17;7;75
the-killer77;40,594059405940594059405940590;14,356435643564356435643564360;3,12500;71,428571428571428571428571430
dani86;47,384615384615384615384615380;8,950617283950617283950617280;6,4285714285714285714285714300;80,0
prigo666;26,711136890951276102088167050;11,264334446218609377268108580;2,2749273959341723136495643800;65,359477124183006535947712420
mike 11;20;17;7;75
dardesvilles99;20;17;7;75
nuno-92;41,044776119402985074626865670;0,7462686567164179104477611900;0;0
mathosdelfos;27,225755166931637519872813990;19,972150387905311318878058480;4,9586776859504132231404958700;71,052631578947368421052631580
gavroche8088;20;17;7;75
milotte91;64,137931034482758620689655170;14,137931034482758620689655170;12,631578947368421052631578950;28,571428571428571428571428570
gramercy_k_8;30,714285714285714285714285710;19,285714285714285714285714290;5,2631578947368421052631578900;25,00
sarte99;20;17;7;75
conimator59;20;17;7;75
mateofio;20;17;7;75
beuhlette28;59,047619047619047619047619050;7,7669902912621359223300970900;5,1282051282051282051282051300;0
lila19521958;70,954356846473029045643153530;15,486111111111111111111111110;3,5019455252918287937743190700;48,888888888888888888888888890
raphael7599;20;17;7;75
marcus59;49,2187500;0,7812500;0;0
goldorak0899;20;17;7;75
weshwesh99;84,23236514522821576763485477;28,333333333333333333333333330;13,924050632911392405063291140;25,00
tennis007;20;17;7;75
alex1s;20;17;7;75
miikso62;20;17;7;75
ppfdp;50,0;16,279069767441860465116279070;10,638297872340425531914893620;40,0
theopolitain;20;17;7;75
ladyquads69;20;17;7;75
superdrunkard;20;17;7;75
pepinou13;35,158261396334999242768438590;9,529241767434785915278728420;4,6915317851278442411447337600;78,005865102639296187683284460
suprathanos;50,500;10,500;3,3333333333333333333333333300;50,0
lahousse92;20;17;7;75
baskai99;20;17;7;75
oui_mais_non;44,905008635578583765112262520;22,222222222222222222222222220;6,3291139240506329113924050600;36,363636363636363636363636360
silarch;20;17;7;75
benzegoool99;20;17;7;75
mich7177;90,29126213592233009708737864;48,543689320388349514563106800;13,157894736842105263157894740;31,2500
moise67;59,303977272727272727272727270;7,917261055634807417974322400;0;48,275862068965517241379310340
clev5;20;17;7;75
kalophtalmos;20;17;7;75
goldengramss;20;17;7;75
respire84;20;17;7;75
nophe;20;17;7;75
julien59161;20;17;7;75
ddleb35;43,985637342908438061041292640;1,6187050359712230215827338100;1,0152284263959390862944162400;88,88888888888888888888888889
carlito409999;20;17;7;75
mazda522;20;17;7;75
tophe59920;20;17;7;75
darkness112233;20;17;7;75
johnyboy13300;20;17;7;75
davidgalinie;20;17;7;75
casa91;20;17;7;75
antholelyonais;42,753623188405797101449275360;7,2463768115942028985507246400;18,421052631578947368421052630;0
triplexxx611;20;17;7;75
miken354;20;17;7;75
pokbai64;20;17;7;75
volcan26;20;17;7;75
danouche920;20;17;7;75
orrik;20;17;7;75
tof6599;20;17;7;75
xtrabass0;21,752265861027190332326283990;14,620324896108802417831507370;4,9635036496350364963503649600;44,615384615384615384615384620
bouboutte72;20;17;7;75
timidy70;20;17;7;75
samo475;20;17;7;75
elbadcaladois;20;17;7;75
adaox;20;17;7;75
calinours;20;17;7;75
mattt64;20;17;7;75
roadmandu82;22,676991150442477876106194690;0,332225913621262458471760800;0,6711409395973154362416107400;90,0
azer000;38,302752293577981651376146790;9,216589861751152073732718890;3,3613445378151260504201680700;63,636363636363636363636363640
legris88;87,41935483870967741935483871;46,774193548387096774193548390;29,752066115702479338842975210;21,739130434782608695652173910
flomar 42;20;17;7;75
lepekeux;20;17;7;75
cheucheux;57,565789473684210526315789470;23,762376237623762376237623760;2,5641025641025641025641025600;36,363636363636363636363636360
benpops 83;20;17;7;75
auriion;20;17;7;75
aze1975;71,219512195121951219512195120;7,8624078624078624078624078600;2,4844720496894409937888198800;69,230769230769230769230769230
tony11101953;56,866537717601547388781431330;4,6511627906976744186046511600;5,1020408163265306122448979600;75,00
ulysse2222;20;17;7;75
kikas4468;59,124087591240875912408759120;2,6960784313725490196078431400;0;41,666666666666666666666666670
kad14;20;17;7;75
tonton85;30,434782608695652173913043480;17,391304347826086956521739130;0;75,00
olivter;73,548387096774193548387096770;11,184210526315789473684210530;8,108108108108108108108108110;75,00
szejk;20;17;7;75
gepeto95;66,572237960339943342776203970;23,229461756373937677053824360;3,8834951456310679611650485400;40,0
awakkou;66,433566433566433566433566430;15,384615384615384615384615380;2,9411764705882352941176470600;50,0
chicolokito;20;17;7;75
kevin 56;20;17;7;75
skofpoker;20;17;7;75
spartiate.2a;20;17;7;75
sendres;20;17;7;75
jo16;21,398002853067047075606276750;10,014306151645207439198855510;0,5405405405405405405405405400;64,285714285714285714285714290
karlcd;20;17;7;75
floludo;33,058252427184466019417475730;8,406219630709426627793974730;1,5827338129496402877697841700;91,48936170212765957446808511
rose-sarron;20;17;7;75
percutoto;20;17;7;75
mcpitfall;57,627118644067796610169491530;9,322033898305084745762711860;2,9411764705882352941176470600;100
teteuf2607;66,666666666666666666666666670;3,9215686274509803921568627500;0;33,333333333333333333333333330
t292001;20;17;7;75
micansel;20;17;7;75
fredobg;49,696969696969696969696969700;2,4242424242424242424242424200;1,9230769230769230769230769200;60,0
torukmacto1;32,687651331719128329297820820;4,0387722132471728594507269800;0,5390835579514824797843665800;76,923076923076923076923076920
moudj95;20;17;7;75
mccaw10;20;17;7;75
lunaparques;20;17;7;75
shukito;20;17;7;75
foard;20;17;7;75
boolyvaness;20;17;7;75
tulesai77;20;17;7;75
bad22;59,459459459459459459459459460;21,818181818181818181818181820;4,6511627906976744186046511600;28,571428571428571428571428570
mouflette34;20;17;7;75
papijean48;20;17;7;75
chipeur76;20;17;7;75
abuelo15;59,459459459459459459459459460;1,3513513513513513513513513500;0;50,0
toietmoi99;20;17;7;75
loljuliaa;20;17;7;75
plobil;46,00;12,449799196787148594377510040;2,9411764705882352941176470600;60,0
miarsyma;39,877300613496932515337423310;5,5900621118012422360248447200;1,7241379310344827586206896600;0
antonioo30;20;17;7;75
cyberghost59;20;17;7;75
oklm1212;20;17;7;75
elboxino;50,0;33,561643835616438356164383560;2,8571428571428571428571428600;66,666666666666666666666666670
grandbleu57;20;17;7;75
weshgros37;20;17;7;75
tioboule;20;17;7;75
killing06;80,82191780821917808219178082;38,709677419354838709677419350;11,267605633802816901408450700;30,0
bgo59250;20;17;7;75
totoche11;20;17;7;75
philo53;71,671388101983002832861189800;11,363636363636363636363636360;0,3521126760563380281690140800;72,00
tuttifruity23;20;17;7;75
dav0908;20;17;7;75
jean55666;20;17;7;75
cobage;71,028037383177570093457943930;7,5471698113207547169811320800;6,2500;100
bouliste03;40,298507462686567164179104480;7,7844311377245508982035928100;4,6511627906976744186046511600;62,500
xavibnklp;20;17;7;75
plicaploc;20;17;7;75
ganashnikov;27,145359019264448336252189140;7,0175438596491228070175438600;1,1111111111111111111111111100;64,285714285714285714285714290
tooiioot;20;17;7;75
sebus57100;20;17;7;75
goupiil;20;17;7;75
quoique4;49,692496924969249692496924970;28,240512567767373090192212910;8,531222515391380826737027260;52,577319587628865979381443300
choucane;20;17;7;75
mistral gagnant;20;17;7;75
limsa92;20;17;7;75
perona45784578;20;17;7;75
de 76;20;17;7;75
mysterk33;20;17;7;75
michelbm;20;17;7;75
cascal27;35,244378368333023601561048130;3,1651461552783466765965369600;0,7307476110174255199550309200;78,636363636363636363636363640
figari_2a;61,503623188405797101449275360;16,211293260473588342440801460;5,4263565891472868217054263600;46,153846153846153846153846150
oreo83000;20;17;7;75
manuel1964;20;17;7;75
jackd2177;20;17;7;75
el matador 11;20;17;7;75
lolodu974;20;17;7;75
feinneck;20;17;7;75
malfa1;20;17;7;75
daydou666;20;17;7;75
pepere40;20;17;7;75
thiego42;20;17;7;75
elouahrani31;81,81818181818181818181818182;6,4935064935064935064935064900;6,2500;16,666666666666666666666666670
cddados7699;43,715846994535519125683060110;2,7322404371584699453551912600;4,00;0
chouk99;20;17;7;75
luludel14;20;17;7;75
tbruno7346;42,384105960264900662251655630;17,880794701986754966887417220;8,510638297872340425531914890;60,0
rafler92;20;17;7;75
fishkat 74;20;17;7;75
rotgerh;20;17;7;75
tobago;39,406779661016949152542372880;5,1063829787234042553191489400;1,298701298701298701298701300;60,0
byenight;20;17;7;75
xhurricane62;20;17;7;75
flosof12;20;17;7;75
meandres;24,489795918367346938775510200;5,6122448979591836734693877600;0;100
beurk62;20;17;7;75
ccsbadd;20;17;7;75
tefipli;20;17;7;75
monaco38122;20;17;7;75
binji29;20;17;7;75
gaoussou77;20;17;7;75
lolobe6;20;17;7;75
jorisdu78;38,757763975155279503105590060;8,830845771144278606965174130;4,8275862068965517241379310300;55,00
doudou54420;20;17;7;75
ameliss;20;17;7;75
thoune;20;17;7;75
guigui512;20;17;7;75
cpls7;20;17;7;75
thetouriste81;20;17;7;75
hadrieen19;20;17;7;75
marjef;20;17;7;75
olviapsi;20;17;7;75
loikx27000;20;17;7;75
atomic5910;20;17;7;75
farid17;20;17;7;75
xfz_abi456_qwk;24,750875302989496364126043630;5,5404671374253123302552960300;2,187500;67,816091954022988505747126440
tokimose391;20;17;7;75
damheo66;20;17;7;75
capmimi;28,012449977767896843041351710;2,1352313167259786476868327400;1,820728291316526610644257700;68,421052631578947368421052630
rolando683;20;17;7;75
bobinholgie;20;17;7;75
dj751;20;17;7;75
philippe131;44,897959183673469387755102040;2,3809523809523809523809523800;2,2471910112359550561797752800;75,00
kaiserdd;20;17;7;75
toufouaxelle99;20;17;7;75
the_wolf77;20;17;7;75
le bruchois;74,213836477987421383647798740;15,189873417721518987341772150;11,764705882352941176470588240;33,333333333333333333333333330
kko005;20;17;7;75
gaga92;20;17;7;75
jejer87;20;17;7;75
fener19;20;17;7;75
97alwbyad;70,445344129554655870445344130;18,623481781376518218623481780;9,677419354838709677419354840;42,857142857142857142857142860
sergehugosergeh;20;17;7;75
guetguetdu70;20;17;7;75
rimka59i;20;17;7;75
mendes85;20;17;7;75
audia6;21,774193548387096774193548390;2,4193548387096774193548387100;1,8518518518518518518518518500;100
flo2118;20;17;7;75
luche1310099;37,037037037037037037037037040;10,185185185185185185185185190;2,702702702702702702702702700;0
newman80;20;17;7;75
leparain1986;20;17;7;75
mandiine;37,735849056603773584905660380;12,264150943396226415094339620;8,695652173913043478260869570;0
alain84210;55,696202531645569620253164560;7,8224101479915433403805496800;2,5806451612903225806451612900;45,454545454545454545454545450
angoben;20;17;7;75
mamadoo24;20;17;7;75
pat67;20;17;7;75
steirdor;20;17;7;75
yonfou;51,826484018264840182648401830;0,4566210045662100456621004600;0,5780346820809248554913294800;80,0
claudi f.;37,579617834394904458598726110;5,1282051282051282051282051300;8,163265306122448979591836730;0
jr3059;20;17;7;75
bibou89;20;17;7;75
skalou;27,564356435643564356435643560;2,6394125818614804524707283200;0,8832807570977917981072555200;88,60759493670886075949367089
samillon;20;17;7;75
atila09;20;17;7;75
tueurfou;20;17;7;75
mika69200;20;17;7;75
k  k m;20;17;7;75
cepiqoti;20;17;7;75
boxeurlegion;20;17;7;75
handicapman;25,619834710743801652892561980;9,917355371900826446280991740;0;100
louhann2699;20;17;7;75
celeriu;20;17;7;75
sarhane29;20;17;7;75
wonderwoman69;20;17;7;75
krikri57140;53,278688524590163934426229510;4,0983606557377049180327868900;0;50,0
patagun76;20;17;7;75
carpiste1952;20;17;7;75
sulabassana;20;17;7;75
davmagval;20;17;7;75
fcben59;20;17;7;75
skyklade;20;17;7;75
paciro;34,126984126984126984126984130;3,2258064516129032258064516100;2,0408163265306122448979591800;0
delgado84555;20;17;7;75
emmanuel333;48,051948051948051948051948050;3,2467532467532467532467532500;0;62,500
bibande78190;20;17;7;75
ttooff29;37,10937500;15,23437500;4,7619047619047619047619047600;70,0
julie1213;20;17;7;75
nanas222;20;17;7;75
vycoo29;20;17;7;75
jackot44;20;17;7;75
pmz53;20;17;7;75
zoulou_59;51,298701298701298701298701300;9,803921568627450980392156860;0;50,0
paccolevis;20;17;7;75
tata-suzanne;39,316239316239316239316239320;18,803418803418803418803418800;6,8965517241379310344827586200;100
rouecos;20;17;7;75
scorpiosd25;20;17;7;75
frances974;20;17;7;75
kamiss88;20;17;7;75
mdjoda;20;17;7;75
le-7eme;20;17;7;75
m poker;20;17;7;75
catalane 31;43,455497382198952879581151830;20,418848167539267015706806280;1,8518518518518518518518518500;100
jackarras;20;17;7;75
rikoko75;20;17;7;75
tortitroll;20;17;7;75
legros974801;20;17;7;75
